compartment_id,week,humidity,ammonia,temperature,light,ventilation_rate,status
0,0,55.8,0.5,36.4,2.0,0.2,1
0,0,60.3,3.2,36.6,0.2,0.87,1
1,0,82.8,17.3,38.2,13.3,0.38,2
1,0,76.8,4.4,35.3,11.1,1.82,1
2,1,56.6,12.3,33.3,18.7,1.99,0
2,6,62.3,9.0,19.3,22.6,2.72,0
1,0,67.8,1.8,35.3,1.9,0.4,1
2,3,53.2,32.7,27.2,14.9,1.31,2
0,0,61.1,1.9,38.0,9.4,0.24,1
2,3,49.2,24.1,26.0,33.1,3.11,2
2,5,55.5,13.9,25.8,30.3,1.03,1
0,0,56.8,2.0,38.8,2.1,0.14,1
1,0,72.4,6.7,37.2,9.7,0.5,0
2,4,55.9,6.0,22.9,32.8,3.85,1
0,0,60.1,5.7,35.9,5.9,0.22,1
2,2,44.5,10.4,28.1,8.3,3.35,1
0,0,43.7,2.5,38.2,7.3,0.42,1
1,0,62.4,1.4,36.9,7.4,1.06,0
1,0,65.9,4.9,38.4,0.6,0.7,1
1,0,79.3,2.3,36.9,9.8,0.69,1
0,0,54.1,0.7,37.7,8.4,0.05,2
2,2,92.2,25.1,29.7,31.6,1.81,2
0,0,56.2,4.9,36.2,5.3,0.69,1
1,0,66.1,7.7,35.0,14.9,0.94,1
0,0,60.1,6.4,37.9,0.4,0.5,1
1,0,77.0,4.7,38.2,1.2,2.02,1
1,0,70.2,2.1,36.5,1.1,0.83,0
0,0,51.2,0.5,37.4,3.6,0.27,0
1,0,80.6,5.8,35.9,6.7,0.78,1
2,2,48.8,5.1,24.5,31.6,2.02,2
2,3,59.5,0.5,27.2,16.4,1.7,0
2,3,43.3,5.1,29.7,17.8,0.82,0
0,0,70.0,3.0,36.3,7.2,0.13,1
1,0,80.8,0.7,36.6,9.2,0.98,1
0,0,61.4,6.3,35.9,6.5,0.31,1
2,6,58.8,9.1,15.7,27.6,0.34,2
2,4,79.3,6.4,20.9,8.5,1.23,1
1,0,73.9,1.7,34.1,2.8,1.5,2
1,0,80.0,0.8,36.2,14.1,1.41,1
1,0,68.5,0.7,36.9,2.0,0.92,0
1,0,69.8,2.5,36.1,6.3,0.78,0
1,0,72.5,0.4,38.2,11.0,0.57,1
0,0,62.0,0.6,38.9,1.2,0.1,1
2,1,50.8,2.5,32.0,28.0,1.83,0
2,6,60.8,5.9,21.2,5.3,3.0,0
0,0,58.6,2.8,37.4,1.4,0.05,2
2,5,53.1,14.3,22.2,6.4,0.95,1
1,0,65.6,4.7,38.1,9.0,1.2,1
0,0,42.0,3.0,36.7,6.4,0.66,1
1,0,76.2,12.0,37.0,10.7,0.9,2
2,2,76.6,2.8,27.3,33.5,1.74,1
0,0,56.4,2.9,36.5,2.2,0.53,1
1,0,57.6,2.1,36.7,2.6,0.88,1
1,0,66.3,0.1,37.3,2.8,1.17,0
1,0,71.9,2.1,36.4,0.6,0.6,0
1,0,66.2,1.7,38.1,11.4,1.16,1
2,2,50.9,13.2,33.9,23.7,1.26,1
2,2,77.2,3.7,27.6,15.6,3.28,1
0,0,56.0,1.6,41.2,2.7,0.32,2
0,0,54.2,2.5,36.8,9.9,0.65,0
0,0,45.5,2.4,36.8,1.0,0.09,1
0,0,59.6,0.4,36.6,1.1,0.14,1
2,6,56.6,26.6,18.2,22.2,1.63,2
0,0,50.6,5.5,36.5,5.9,0.53,1
0,0,54.3,4.8,37.4,9.2,0.41,1
0,0,53.9,1.9,38.9,4.4,0.07,1
1,0,68.2,5.7,37.1,7.5,1.32,0
1,0,69.7,10.4,35.4,5.3,0.91,1
0,0,56.0,1.7,39.6,2.2,0.48,2
2,4,61.1,2.5,26.0,5.5,2.57,0
2,4,80.2,11.9,21.4,27.2,1.31,1
0,0,49.9,3.1,37.6,4.0,0.05,2
1,0,66.9,1.4,37.4,2.8,1.54,0
0,0,56.2,3.8,36.7,5.7,0.11,1
0,0,50.1,0.4,37.6,3.4,0.22,0
2,3,64.6,2.8,29.1,27.6,1.82,0
0,0,42.4,0.4,36.6,5.1,0.55,1
0,0,52.4,2.8,39.2,2.7,0.5,1
0,0,66.0,6.7,37.6,7.4,0.54,1
2,1,39.8,4.0,33.5,25.5,2.59,0
0,0,63.8,4.5,35.5,7.3,0.2,1
1,0,85.5,0.9,37.5,6.3,1.01,2
2,1,34.9,1.1,34.8,25.7,1.32,2
2,4,55.3,2.3,31.0,8.4,1.67,2
2,1,49.2,4.3,34.6,5.4,2.51,0
0,0,55.5,1.6,39.3,4.2,0.08,1
2,2,53.6,23.4,28.3,32.6,1.73,2
0,0,45.9,2.2,39.8,9.2,0.05,2
0,0,49.2,2.6,36.2,0.3,0.43,1
1,0,72.1,5.4,34.6,9.1,0.42,2
1,0,75.5,4.4,36.0,4.9,1.72,1
1,0,77.0,1.2,36.9,14.0,2.07,0
1,0,64.3,3.1,35.9,8.7,0.92,1
1,0,74.1,1.8,37.7,11.4,1.16,1
2,1,57.5,4.3,39.9,17.6,1.94,2
0,0,59.6,3.1,36.9,8.9,0.05,2
2,6,73.1,5.6,16.3,28.1,3.06,1
2,3,44.0,7.4,26.5,35.0,0.61,1
2,1,49.7,0.3,31.5,21.8,0.86,0
1,0,67.0,2.4,37.1,8.0,0.69,0
1,0,65.5,2.4,38.4,11.9,1.25,1
0,0,48.3,2.0,38.9,2.0,0.86,1
0,0,61.7,0.5,38.4,0.5,0.13,1
1,0,72.8,0.3,37.8,2.8,1.56,1
1,0,72.2,4.4,34.8,14.4,1.19,1
2,6,68.2,15.1,25.1,20.3,1.92,1
2,1,43.3,2.5,34.8,30.0,2.06,0
1,0,56.6,1.3,36.7,9.7,1.15,1
1,0,60.9,11.8,38.5,0.6,1.07,1
2,6,48.2,16.3,23.2,17.4,0.14,1
1,0,62.3,0.0,38.1,2.8,0.85,1
1,0,55.8,2.7,37.0,13.1,0.73,1
2,4,52.7,1.2,30.8,25.1,1.71,2
0,0,51.0,2.2,35.7,1.9,0.19,1
1,0,77.4,2.7,37.8,5.5,1.02,1
0,0,50.7,6.7,34.7,5.2,0.37,2
1,0,68.4,2.0,36.1,10.0,0.19,2
1,0,67.3,6.6,36.1,2.0,0.91,0
1,0,79.0,1.8,39.1,1.1,0.94,2
2,3,61.5,8.9,34.7,5.8,0.55,2
2,5,39.2,16.1,24.2,31.5,1.89,1
0,0,56.0,3.4,36.6,9.0,0.24,1
1,0,68.8,2.2,37.2,13.0,0.89,0
0,0,49.5,1.8,36.7,6.1,0.36,1
2,1,56.7,1.9,34.4,26.4,1.99,0
1,0,67.4,0.1,38.8,4.1,1.09,2
1,0,75.1,0.1,35.5,0.9,0.76,1
0,0,53.1,2.9,37.3,2.5,0.05,1
0,0,52.5,2.9,38.1,3.2,0.18,0
0,0,47.2,0.1,38.9,2.0,0.25,1
1,0,61.7,25.4,34.9,7.2,1.19,2
1,0,63.2,1.4,37.5,7.9,1.42,0
0,0,48.7,1.8,38.1,0.1,0.19,0
0,0,58.3,0.1,39.7,2.0,0.54,2
1,0,66.3,6.1,38.0,13.4,0.31,1
2,6,54.4,2.1,23.5,9.7,1.8,1
0,0,58.0,0.4,38.3,0.9,0.37,1
2,1,55.5,6.2,35.7,30.8,1.44,1
2,4,48.8,8.2,28.0,17.2,1.97,1
1,0,77.2,8.9,37.4,2.8,0.83,1
2,5,50.1,19.4,27.6,26.4,1.44,1
0,0,58.6,0.8,37.4,0.3,0.22,1
1,0,75.5,3.8,34.7,14.5,0.6,2
1,0,73.8,4.4,38.5,12.5,1.41,1
0,0,49.2,0.9,40.1,1.8,0.08,2
2,6,70.7,3.8,22.8,19.6,1.43,1
1,0,79.5,13.3,35.2,14.0,1.59,2
0,0,48.7,1.6,34.7,9.7,0.65,2
0,0,64.4,5.6,36.1,8.5,0.51,1
1,0,69.3,7.1,35.5,4.8,1.11,1
0,0,44.5,1.1,37.7,4.3,0.1,1
0,0,47.0,0.0,36.0,1.7,0.45,1
0,0,40.9,1.7,35.9,6.7,0.1,1
2,2,30.8,2.6,28.9,15.1,2.47,2
0,0,57.7,3.0,37.7,5.3,0.3,0
2,2,37.0,0.0,25.4,26.6,1.44,2
2,2,39.3,0.1,32.4,19.7,2.53,0
1,0,73.7,10.5,37.1,6.0,1.5,1
1,0,88.6,4.5,34.7,8.6,1.32,2
0,0,56.2,2.8,36.4,4.9,0.12,1
2,1,32.6,20.8,28.8,11.5,2.88,2
0,0,57.6,5.8,38.7,8.3,0.68,1
0,0,41.5,5.7,37.2,1.5,0.24,1
1,0,57.7,1.1,37.8,6.0,1.15,1
0,0,55.2,2.4,39.9,1.5,0.27,2
2,4,65.1,2.7,27.1,14.5,1.28,0
2,6,74.2,17.2,22.1,14.2,2.86,1
2,4,43.0,3.4,28.2,28.7,1.78,1
0,0,46.3,6.8,38.3,5.7,0.22,1
1,0,75.6,15.5,37.0,8.9,0.48,2
0,0,59.9,1.1,37.2,5.4,0.73,1
1,0,87.7,2.4,36.5,5.1,1.13,2
1,0,71.6,3.4,36.8,2.5,0.91,0
0,0,53.0,3.0,37.9,7.7,0.35,0
2,4,48.6,8.1,28.4,31.9,3.09,1
2,5,47.1,5.7,25.6,7.5,2.14,1
1,0,70.4,0.8,37.5,9.1,1.18,0
0,0,49.2,1.9,36.0,9.2,0.15,1
2,1,71.4,11.1,30.2,23.6,0.9,1
0,0,45.8,7.0,37.3,6.6,0.63,1
0,0,57.7,2.0,36.0,7.9,0.62,1
2,1,47.3,7.5,28.9,5.2,0.22,1
2,5,69.3,1.1,23.8,28.9,2.19,1
1,0,68.5,0.9,39.0,3.1,1.51,2
0,0,67.7,2.3,38.1,4.2,0.31,1
2,3,61.4,9.8,27.9,27.6,1.88,0
1,0,69.4,0.4,34.5,0.9,1.39,2
0,0,60.2,4.0,36.8,2.0,0.17,1
1,0,69.8,10.6,35.2,8.9,0.95,1
2,3,65.7,0.6,27.7,31.9,2.72,0
2,3,56.3,0.8,29.1,19.5,2.0,0
1,0,69.0,0.9,36.0,8.3,1.21,0
1,0,72.5,2.4,36.8,1.1,1.01,0
1,0,80.7,4.3,36.7,1.7,1.28,1
2,4,34.2,8.6,27.6,18.9,1.85,2
0,0,53.3,3.1,37.7,1.3,0.23,0
0,0,66.3,2.1,38.2,7.4,0.18,1
1,0,70.2,2.4,35.2,6.9,1.13,1
1,0,58.0,7.4,34.5,12.1,0.9,2
0,0,59.6,5.4,39.6,1.1,0.4,2
0,0,45.9,0.5,37.5,8.6,0.49,1
2,2,65.4,1.5,26.6,24.9,1.84,1
1,0,53.7,3.4,38.1,9.0,0.53,1
0,0,47.9,3.3,38.5,2.5,0.5,1
0,0,37.4,0.9,37.2,6.0,0.27,2
2,6,59.2,5.0,26.2,33.1,1.19,2
2,1,49.1,19.4,34.6,29.4,2.6,1
1,0,72.8,0.7,34.8,14.8,0.54,2
2,5,52.7,1.6,24.3,25.5,1.32,0
2,3,43.6,6.4,28.4,5.4,2.21,0
0,0,50.5,1.3,36.7,0.3,0.28,1
0,0,58.0,0.7,35.8,0.3,0.34,1
1,0,87.7,0.1,37.2,9.8,1.4,2
2,1,56.2,15.6,36.1,13.1,2.82,1
0,0,53.7,1.3,36.8,1.8,0.09,1
1,0,54.1,1.2,34.9,11.3,1.04,1
2,2,37.9,10.0,24.9,32.5,1.72,2
0,0,54.5,1.4,40.0,2.2,0.31,2
0,0,51.8,0.9,39.0,3.8,0.11,1
2,6,60.4,0.5,23.6,9.1,0.57,1
2,6,73.5,6.4,25.0,12.5,1.38,1
0,0,56.3,1.1,37.2,1.0,0.4,0
2,6,63.4,1.0,21.1,23.8,1.45,0
0,0,47.5,1.0,39.3,9.6,0.11,1
1,0,68.6,6.7,35.1,2.4,0.8,1
2,6,33.5,6.7,17.4,18.5,1.96,2
1,0,57.9,5.3,37.7,5.2,1.25,1
0,0,61.2,6.8,37.8,0.6,0.55,1
2,6,39.7,15.8,25.2,9.0,2.39,1
0,0,51.3,3.3,38.1,3.0,0.32,0
0,0,45.4,5.6,38.5,6.3,0.3,1
2,3,82.7,3.3,21.7,14.0,1.34,2
2,6,71.4,5.5,28.6,17.3,1.53,2
1,0,75.4,2.5,35.0,0.4,0.84,1
2,1,61.6,6.6,28.4,7.3,1.72,1
1,0,69.2,0.7,37.8,12.5,1.37,1
1,0,66.3,1.5,36.8,2.7,0.73,0
0,0,45.7,0.4,38.3,3.4,0.3,1
2,6,85.7,10.7,19.9,27.1,1.19,1
0,0,62.8,1.7,37.3,1.4,0.06,1
0,0,47.7,6.8,36.7,7.6,0.3,1
1,0,63.4,3.9,37.0,9.3,0.95,0
0,0,52.7,5.3,37.2,1.5,0.27,1
2,5,53.9,17.5,26.0,5.8,1.81,1
0,0,39.0,3.0,38.8,7.4,0.13,2
2,2,44.1,1.2,34.4,5.7,1.45,1
1,0,69.7,11.8,38.7,1.7,0.56,1
0,0,49.0,0.5,36.1,2.2,0.68,1
0,0,59.1,0.9,36.6,6.0,0.44,1
1,0,70.1,4.8,35.0,12.8,1.26,1
1,0,68.7,3.8,36.2,12.7,0.56,0
0,0,55.7,1.0,36.7,9.8,0.79,1
1,0,82.7,2.9,37.0,1.1,1.46,1
1,0,71.9,3.4,36.9,13.4,0.71,0
2,3,44.1,6.0,30.4,11.4,1.5,1
1,0,69.1,2.0,38.1,14.8,0.88,1
1,0,66.6,7.1,35.1,9.3,0.92,1
1,0,70.2,4.9,35.7,11.2,1.49,1
2,5,46.4,16.4,23.0,28.1,0.76,1
2,2,57.4,1.4,27.8,27.1,1.08,1
2,3,65.3,10.4,25.0,34.9,1.53,1
1,0,74.4,5.7,38.1,5.3,1.17,1
0,0,61.0,4.6,37.0,9.7,0.71,1
1,0,73.5,13.4,34.5,13.1,0.43,2
0,0,47.7,0.2,36.8,7.8,0.37,1
1,0,69.6,4.9,35.9,9.2,0.59,1
1,0,71.5,3.1,37.1,4.9,0.81,0
2,3,56.2,7.2,33.5,22.1,1.04,2
1,0,70.2,6.0,36.4,4.9,1.5,0
2,3,51.0,2.1,27.8,15.1,1.11,0
0,0,49.0,6.6,34.8,2.5,0.37,2
0,0,45.2,1.2,37.4,5.1,0.5,1
0,0,51.4,1.5,38.4,7.5,0.05,2
2,2,38.7,18.0,27.9,33.9,1.83,1
1,0,61.5,13.6,37.0,2.3,0.72,2
2,3,53.8,12.0,29.6,21.6,1.48,0
2,4,32.7,14.4,21.9,19.3,1.97,2
0,0,45.6,0.6,37.8,8.2,0.17,1
1,0,73.0,17.3,37.7,3.7,0.94,2
1,0,57.8,0.6,35.2,10.3,0.86,1
2,2,62.6,8.3,31.4,21.8,3.45,0
2,1,67.0,16.4,34.0,13.1,0.56,1
1,0,71.6,3.8,35.3,4.0,0.82,1
0,0,33.5,1.0,35.8,6.5,0.33,2
1,0,76.6,1.6,36.4,7.8,0.66,0
1,0,64.2,4.9,38.0,9.6,0.82,1
0,0,49.7,3.8,37.7,9.8,0.13,1
2,5,65.7,4.0,22.1,17.1,0.68,1
0,0,65.0,3.9,36.9,9.2,0.1,1
1,0,77.1,0.3,37.3,13.1,0.3,1
1,0,64.9,10.5,38.5,9.4,0.81,1
0,0,43.9,2.5,38.1,2.9,0.38,1
2,5,75.2,8.0,25.6,29.1,1.42,1
1,0,73.7,7.5,37.3,3.9,0.82,1
0,0,50.1,2.7,37.2,6.7,0.58,0
0,0,42.0,2.5,36.2,5.9,0.13,1
1,0,65.0,2.3,37.2,11.9,1.02,0
1,0,50.4,5.2,34.4,3.6,1.03,2
2,4,58.5,1.8,25.2,5.2,2.26,0
1,0,73.5,10.4,37.0,1.5,0.38,1
2,6,51.0,11.6,23.0,16.1,0.93,0
2,6,54.7,11.1,26.2,10.3,2.26,2
1,0,74.1,16.3,36.8,0.9,0.37,2
1,0,73.8,0.1,38.0,5.4,1.17,1
1,0,68.7,4.3,36.7,3.8,0.77,0
0,0,45.4,7.3,37.4,2.1,0.05,2
0,0,50.2,1.6,36.9,5.3,0.48,0
2,2,59.6,2.3,37.9,15.6,3.33,2
1,0,59.3,0.8,37.9,6.2,0.05,2
0,0,51.7,1.2,36.0,7.0,0.52,1
1,0,54.4,8.5,35.0,13.4,0.75,1
0,0,50.9,2.6,36.7,7.1,0.48,0
2,5,70.9,27.3,17.3,23.3,1.31,2
2,6,23.5,0.6,24.8,31.8,1.99,2
1,0,59.3,2.3,37.6,9.0,1.36,1
0,0,68.8,1.9,36.3,9.4,0.12,1
1,0,78.1,2.0,38.0,5.9,0.77,1
0,0,47.3,0.2,36.9,4.5,0.27,1
2,3,57.8,0.2,27.5,28.5,2.92,0
1,0,68.0,7.3,37.7,2.5,1.04,1
1,0,67.1,8.3,37.9,8.7,1.47,1
1,0,75.7,1.3,36.9,5.7,0.33,1
1,0,71.3,2.7,37.9,13.9,1.46,1
0,0,48.3,1.8,36.5,2.1,0.44,1
2,5,56.6,3.0,24.9,22.4,2.11,0
0,0,50.4,5.4,38.0,3.0,0.21,1
2,6,78.1,2.2,17.2,16.1,0.61,1
1,0,84.3,2.7,38.1,13.1,0.66,1
1,0,59.1,1.1,37.4,6.7,0.59,1
2,5,87.5,22.7,20.6,32.6,2.91,2
1,0,79.4,1.5,37.6,2.4,1.61,1
2,2,69.4,0.2,27.7,18.5,2.35,1
0,0,37.3,4.7,38.0,5.3,0.4,2
2,1,59.7,20.0,26.9,26.8,1.4,2
1,0,85.2,6.8,37.4,9.4,1.02,2
1,0,73.4,10.1,38.8,0.6,0.76,2
1,0,61.6,0.8,35.6,13.4,0.84,1
1,0,77.5,0.7,37.1,7.9,0.67,0
1,0,60.5,0.4,37.4,7.0,1.4,1
2,1,60.4,32.3,32.4,24.6,2.11,2
2,4,67.3,0.5,22.7,6.3,1.49,1
2,2,81.0,50.0,28.5,11.0,2.88,2
2,6,44.2,6.9,13.7,12.7,1.05,2
0,0,60.4,0.7,36.8,7.8,0.59,1
2,3,43.5,7.3,27.0,9.3,2.73,0
2,4,58.8,5.4,26.9,7.9,1.16,0
2,4,55.7,0.6,29.7,15.5,2.39,1
2,4,54.7,5.5,29.0,34.3,2.97,1
0,0,50.9,7.1,38.1,5.7,0.85,1
1,0,73.6,2.4,36.8,7.8,0.68,0
2,3,60.9,7.7,30.1,27.5,3.87,0
1,0,72.0,1.7,37.3,8.8,1.19,0
0,0,57.8,1.8,38.7,8.1,0.47,1
1,0,72.6,3.2,36.8,14.8,0.87,0
2,2,45.9,5.8,30.0,30.2,1.37,0
0,0,46.2,3.8,39.2,1.8,0.58,1
2,6,63.2,2.7,19.8,11.2,3.36,0
0,0,51.0,6.3,34.0,9.7,0.38,2
1,0,70.1,5.2,35.1,12.0,0.53,1
0,0,52.0,0.7,38.9,3.0,0.4,1
2,6,47.0,7.9,17.3,32.6,2.4,1
1,0,87.2,0.2,36.2,3.8,1.36,2
2,6,55.3,14.3,30.3,21.1,2.73,2
2,4,53.9,5.9,25.9,30.3,2.11,0
0,0,56.6,4.1,36.8,6.1,0.33,1
2,5,42.5,18.4,19.2,20.6,3.53,1
0,0,52.0,2.7,39.5,4.4,0.6,1
1,0,58.8,5.7,35.9,8.5,1.06,1
1,0,63.5,0.4,37.6,14.6,0.93,0
1,0,63.4,2.3,35.7,1.1,0.45,1
2,2,53.0,3.6,38.5,23.4,1.58,2
0,0,46.7,2.3,37.6,2.8,0.33,1
2,4,31.4,7.0,26.0,7.0,1.87,2
0,0,52.6,7.5,40.1,7.2,0.45,2
1,0,74.8,7.1,36.8,11.4,1.76,1
2,1,64.2,9.9,33.8,17.3,4.59,0
0,0,60.2,7.5,38.3,4.3,0.3,1
1,0,73.2,1.0,37.4,8.9,1.12,0
0,0,46.0,3.4,36.7,0.2,0.21,1
0,0,57.0,1.0,37.3,3.8,0.56,0
2,1,55.8,40.8,33.1,25.6,1.65,2
1,0,76.3,2.9,34.7,10.8,0.91,2
2,5,69.5,18.5,27.1,5.5,2.06,1
0,0,42.7,0.7,38.9,5.0,0.28,1
2,3,73.2,6.2,29.9,17.8,2.04,1
1,0,69.6,6.4,37.3,12.8,1.06,0
2,6,36.6,7.0,24.6,23.2,2.84,1
0,0,47.5,1.5,37.9,3.6,0.25,1
0,0,41.1,5.2,37.2,0.8,0.41,1
2,3,47.3,0.6,32.0,31.6,2.02,1
0,0,56.3,3.3,36.3,7.3,0.5,1
2,2,52.9,12.7,30.2,23.7,1.92,0
0,0,46.9,1.6,38.7,3.8,0.12,1
1,0,70.3,5.2,36.2,0.5,1.37,0
1,0,79.4,6.9,37.5,9.0,1.04,1
1,0,71.6,14.3,37.3,14.7,0.77,2
0,0,61.2,2.4,37.4,0.8,0.73,1
2,3,67.1,9.3,28.1,21.0,2.4,0
1,0,82.3,14.1,38.4,0.9,1.01,2
0,0,56.2,0.7,36.3,9.0,0.15,1
2,3,62.3,3.5,31.6,33.6,1.63,1
1,0,62.6,8.8,37.7,14.5,0.66,1
2,1,36.9,0.8,40.6,16.3,2.31,2
2,4,58.7,6.2,20.0,22.7,0.86,2
0,0,52.1,5.0,38.6,4.4,0.48,1
2,1,44.5,30.5,32.5,20.4,1.87,2
1,0,66.2,5.3,37.1,4.3,0.9,0
1,0,65.4,7.7,34.6,12.0,1.36,2
0,0,43.9,4.5,37.7,3.0,0.44,1
0,0,55.0,1.9,38.2,2.2,0.87,0
0,0,46.1,0.5,38.3,0.9,0.18,1
1,0,64.1,0.9,35.6,0.5,1.05,1
0,0,47.0,6.8,37.4,7.2,0.49,1
1,0,71.8,3.2,37.2,14.4,1.46,0
1,0,72.6,5.2,37.3,5.3,1.06,0
0,0,52.4,2.6,39.1,1.0,0.52,1
0,0,61.2,2.8,38.6,0.2,0.61,1
0,0,54.9,8.2,37.6,3.0,0.23,2
1,0,79.9,4.1,36.7,7.5,0.66,1
0,0,55.7,1.1,37.9,0.8,0.55,0
1,0,71.7,5.2,37.3,12.4,1.25,0
2,2,58.3,4.1,34.7,7.5,2.58,1
2,2,59.1,2.0,25.4,20.8,2.36,2
1,0,62.2,1.6,36.2,6.2,1.08,0
2,5,39.2,2.2,25.1,34.6,2.07,0
0,0,51.7,4.4,38.2,9.1,0.33,1
1,0,78.5,7.6,38.9,10.0,0.69,2
1,0,57.6,1.9,37.7,10.7,1.23,1
2,5,68.5,9.6,24.6,13.8,3.68,1
2,2,55.1,28.6,32.9,30.0,2.03,2
2,3,54.1,4.0,29.7,17.0,2.84,0
2,5,43.8,5.2,25.1,10.9,3.17,0
1,0,67.4,1.0,34.5,3.2,1.21,2
2,4,41.0,4.2,23.2,8.1,1.89,1
1,0,72.1,0.7,36.5,8.2,1.15,0
0,0,32.2,3.4,37.6,8.3,0.62,2
0,0,50.7,0.0,36.3,7.5,0.32,1
2,4,44.5,1.7,29.0,30.2,1.36,1
1,0,70.8,11.9,35.9,9.0,0.93,1
0,0,59.4,3.7,38.5,6.6,0.51,1
2,6,49.2,24.5,25.2,7.4,0.46,2
1,0,80.5,1.2,37.2,10.5,0.78,1
2,1,77.7,3.3,28.6,22.0,2.66,1
1,0,75.8,0.8,37.7,4.4,0.92,1
0,0,43.9,4.6,37.9,5.9,0.21,1
2,4,48.6,2.0,25.2,16.4,2.28,0
0,0,49.7,1.0,39.0,5.0,0.09,1
1,0,76.1,1.1,37.5,7.0,0.47,1
0,0,55.9,0.1,35.5,8.2,0.28,1
0,0,48.0,0.2,36.4,8.3,0.37,1
1,0,67.9,2.0,37.8,10.8,1.06,1
1,0,82.5,2.8,37.4,9.1,1.03,1
2,6,37.9,0.0,16.0,23.4,2.0,1
2,6,52.3,3.5,19.5,19.7,3.67,0
2,5,47.3,0.1,21.0,27.0,2.8,1
0,0,59.0,1.1,38.3,4.4,0.68,1
2,1,53.7,1.6,39.7,21.2,0.58,2
0,0,42.4,0.6,34.8,8.1,0.2,2
0,0,51.9,0.4,35.1,0.8,0.21,2
2,2,38.3,1.0,26.6,7.7,2.98,1
1,0,63.4,5.6,37.8,3.3,0.23,1
0,0,57.5,0.5,37.5,7.2,0.23,0
0,0,53.6,1.7,36.9,1.5,0.12,1
0,0,45.8,9.8,37.4,7.0,0.43,2
2,2,68.4,2.8,32.7,19.7,1.94,1
0,0,43.0,2.0,36.3,1.4,0.05,2
2,5,27.0,7.9,25.8,32.7,1.55,2
2,1,55.6,1.2,30.4,26.2,0.39,1
0,0,51.6,13.7,38.0,6.0,0.05,2
2,6,54.8,9.0,19.5,29.7,2.48,0
0,0,51.6,3.8,35.1,6.9,0.05,2
0,0,53.1,1.4,35.9,8.0,0.31,1
1,0,85.7,1.8,36.8,2.1,1.14,2
2,3,54.0,32.8,26.1,11.2,2.18,2
1,0,67.6,3.0,37.6,2.0,0.78,1
1,0,64.3,3.6,35.6,13.4,1.15,1
1,0,57.1,3.0,36.3,12.8,0.05,2
1,0,72.3,6.9,39.3,13.2,1.79,2
1,0,76.7,2.8,38.7,10.4,1.1,1
1,0,71.8,1.2,36.5,4.2,1.27,0
0,0,53.5,1.6,38.4,5.6,0.05,2
1,0,76.9,0.8,38.8,11.0,1.23,2
2,5,55.8,10.0,23.5,12.1,3.13,0
0,0,66.6,7.6,39.1,3.0,0.34,1
0,0,53.7,2.1,39.3,9.9,0.71,1
0,0,44.9,2.8,37.1,5.3,0.06,1
1,0,71.3,1.2,37.2,5.3,1.16,0
2,4,70.4,6.5,23.3,7.7,3.23,1
2,4,57.8,12.1,26.3,32.8,2.02,0
2,3,53.8,0.8,28.7,26.8,1.36,0
0,0,65.3,1.2,37.5,1.1,0.17,1
0,0,52.5,6.7,38.9,9.5,0.37,1
0,0,50.1,1.7,38.2,5.9,0.57,0
1,0,68.1,4.9,36.2,2.2,1.1,0
1,0,68.4,0.3,36.7,7.1,0.48,1
2,1,70.5,3.7,26.7,26.5,1.44,2
2,5,31.6,24.1,28.3,8.3,2.07,2
1,0,76.3,12.1,36.3,10.6,0.63,2
1,0,73.9,2.7,37.2,6.9,0.77,0
1,0,63.9,0.2,39.3,12.9,0.96,2
2,6,57.9,2.4,17.6,15.8,2.79,1
1,0,67.1,4.9,35.6,0.9,1.16,1
1,0,69.2,0.9,36.2,13.6,1.09,0
0,0,76.0,1.8,37.2,5.7,0.49,2
0,0,54.3,2.6,39.1,8.8,0.62,1
2,3,54.1,25.9,22.9,19.2,0.8,2
0,0,55.5,2.2,36.7,9.7,0.39,1
0,0,51.7,0.2,37.3,0.2,0.32,0
1,0,68.7,3.7,36.1,1.9,1.2,0
2,4,40.3,4.1,29.3,33.3,2.04,1
2,3,47.1,16.0,29.5,21.1,1.25,1
2,5,41.2,7.5,19.4,32.0,1.38,1
0,0,62.8,0.4,37.1,3.4,0.59,1
0,0,68.6,1.6,37.6,6.0,0.51,1
2,2,51.7,4.5,37.0,25.4,0.42,2
1,0,74.7,0.9,36.1,0.8,1.35,0
0,0,50.4,1.2,36.8,7.4,0.47,0
1,0,68.9,2.1,34.8,5.6,0.33,2
0,0,56.5,1.1,38.8,6.0,0.25,1
1,0,68.6,0.4,35.7,6.6,1.12,1
1,0,73.6,0.1,37.8,5.3,0.9,1
0,0,61.8,3.2,37.7,8.5,0.4,1
2,4,36.6,15.3,25.6,10.9,1.69,1
0,0,41.9,3.7,37.0,9.7,0.54,1
1,0,72.2,2.7,35.7,9.8,0.62,1
0,0,46.1,5.3,37.8,1.6,0.17,1
1,0,59.6,0.5,37.6,7.1,1.36,1
1,0,70.7,4.3,37.2,8.3,0.39,1
2,3,60.7,18.8,26.6,33.6,0.91,1
2,3,49.4,20.2,23.8,17.9,1.97,1
2,1,50.9,10.1,37.2,30.8,1.85,1
0,0,60.0,3.4,35.5,9.9,0.27,1
1,0,59.0,0.7,37.1,7.5,1.34,1
2,5,61.8,17.4,24.5,22.3,1.26,1
0,0,55.7,0.1,34.4,9.6,0.46,2
1,0,67.3,0.7,38.7,11.7,0.99,1
1,0,79.7,4.3,36.7,2.8,0.31,1
